source_concept_class,target_concept,pcornet_name,source_concept_id,concept_description,value_as_concept_id
Result unit,umol/mmol{creat},,9073,mcmol/mmol cr,
Result unit,pmol/{RBC},,9148,pmol/rbc,
Result unit,[MPL'U]/mL,,9158,mpl u/ml,
Result unit,[GPL'U]/mL,,9157,gpl u/ml,
Result unit,mmol/mol{creat},,44777619,mmol/mol cr,
Result unit,mg/min,,44777611,mg/min,
Result unit,U/mL,,8695,e units/ml,
Result unit,[APL'U]/mL,,9156,apl u/ml,
Result unit,nmol/(24.h),,44777627,nmol/24 hr,
Result unit,nmol/mL/h,,44777631,nmol/ml/hr,
Result unit,%{vol},,9234,volume %,
Result unit,%{total},,8632,% of total,
Result unit,{Log_IU}/mL,,9084,log IUnits/mL,
Result unit,{EIA'U},,8556,eia units,
Result unit,mg/{specimen},,8675,mg/specimen,
Result unit,mg/(12.h),,8908,mg/12 hr,
Result unit,ug/g{Hb},,9661,mcg/g hgb,
Result unit,mg/mmol{creat},,9075,mg/mmole cr,
Result unit,{ELISA'U},,8600,elisa units,
Result unit,umol/mmol,,44777656,mcmol/mmol,
Result unit,ueq/L,,8875,mceq/l,
Result unit,ueq/mL,,9046,mcg Eq/mL,
Result unit,mmol/{specimen},,44777615,mmol/specimen,
Result unit,[IU]/g{Hb},,9107,IU/g Hgb,
Result unit,[degF],,9289,degf,
Result unit,10*3{copies}/mL,,9437,x 10(3) copies/ml,
Result unit,meq/kg,,9556,meq/kg,
Result unit,{Log},,9096,log10,
Result unit,%{binding},,9218,% binding,
Result unit,g/(12.h),,44777593,g/12 hr,
Result unit,%{blocked},,9219,% blocking,
Result unit,mmol/g{creat},,9018,mmol/g cr,
Result unit,{CPM},,8483,counts/min,
Result unit,{M.o.M},,8494,mom,
Result unit,%{Hb},,9225,% a1c ngsp,
Result unit,U/g{Hb},,9651,units/g Hb,
Result unit,U/(24.h),,44777567,units/24 hr,
Result unit,{ratio},,8589,ratio,
Result unit,meq/L,,8624,MEQ/L,
Result unit,%{normal},,8637,NEG>CULTURE,
Result unit,{activity},,8654,ENZ ACT,
Result qualifier,INDETERMINATE,Indeterminate,4219043,Indeterminate,
Result qualifier,NEGATIVE,Negative,4132135,Absent,
Result qualifier,POSITIVE,Negative,4181412,Present,
Result qualifier,NEGATIVE,negative,4188540,No,
Result qualifier,POSITIVE,Positive,4123508,+,
Result qualifier,UNDETERMINED,undetermined,4169782,Inconclusive,
Result qualifier,POSITIVE,Positive,4188539,Yes,
Result qualifier,POSITIVE,Positive,4126673,++,
Result qualifier,POSITIVE,Positive,4125547,+++,
Result qualifier,NEGATIVE,negative,4125559,Nothing,
result_qual_source,NEGATIVE,negative,,negative,
result_qual_source,NEGATIVE,negative,,Presumptive Negative,
result_qual_source,POSITIVE,Positive,,positive,
result_qual_source,UNDETERMINED,Undetermined,,Inconclusive.,
result_qual_source,UNDETERMINED,Undetermined,,inconclusive,
result_qual_source,NI,no information,,TNP,
result_qual_source,NI,no information,,tnp,
result_qual_source,OT,Other,,SEE COMMENTS,
result_qual_source,NI,no information,,Test has been reordered using orderable test code.,
result_qual_source,OT,Other,,@,
result_qual_source,OT,Other,,See Comment,
Result qualifier,NEGATIVE,negative,4139623,No growth,
Result qualifier,NEGATIVE,negative,4128645,No reaction,
Result qualifier,NEGATIVE,negative,4139623,No growth,
Result qualifier,NEGATIVE,negative,4128645,No reaction,
Result qualifier,NEGATIVE,negative,4165520,None seen,
Language,ASL,Other,40483152,Sign language,null
result_qual_source,NOT DETECTED,Not Detected,,None detected.,
result_qual_source,NOT DETECTED,Not Detected,,"Not Detected, presumptive",
result_qual_source,NOT DETECTED,Not Detected,,None Detected,
result_qual_source,NOT DETECTED,Not Detected,,not detected,
result_qual_source,NOT DETECTED,Not Detected,,Not Detected,
result_qual_source,NOT DETECTED,Not Detected,,Not detected,
Result qualifier,NOT DETECTED,Not Detected,9190,Not detected,
result_qual_source,DETECTED,Detected,,Detected,
Result qualifier,DETECTED,Detected,4126681,Detected,
result_qual_source,INVALID,Invalid,,invalid,
Result qualifier,SUSPECTED,Suspected,4038110,Susceptible,
Result qualifier,EQUIVOCAL,Equivocal,4172976,Equivocal,
Result qualifier,NONREACTIVE,Nonreactive,763703,Repeatedly non-reactive,
Result qualifier,POSITIVE,Positive,4127785,Weakly positive,
dx origin,BI,Billing,2000001424,Admission Diagnosis - Billing,
result_qual_source,ABNORMAL,,,ABBNORMAL,
result_qual_source,ABNORMAL,,,ABNORMAL,
result_qual_source,ABNORMAL,,,Abnormal,
result_qual_source,DETECTED,,,DETECTED,
result_qual_source,EQUIVOCAL,,,EQUIVOCAL,
result_qual_source,EQUIVOCAL,,,Equivocal,
result_qual_source,INDETERMINATE,Indeterminate,,INDETERMINATE,
result_qual_source,INVALID,,,INVALID,
result_qual_source,INDETERMINATE,Indeterminate,,Indeterminate,
result_qual_source,INVALID,,,Invalid,
result_qual_source,LOW,,,LOW,
result_qual_source,LOW,,,LOWSOL,
result_qual_source,LOW,,,Low,
result_qual_source,NEGATIVE,,,NEG,
result_qual_source,NEGATIVE,,,NEGAATIVE,
result_qual_source,NEGATIVE,,,NEGAITIVE,
result_qual_source,NEGATIVE,,,NEGAITVE,
result_qual_source,NEGATIVE,,,NEGAT,
result_qual_source,NEGATIVE,,,NEGATAIVE,
result_qual_source,NEGATIVE,,,NEGATIAVE,
result_qual_source,NEGATIVE,,,NEGATIBE,
result_qual_source,NEGATIVE,,,NEGATIBVE,
result_qual_source,NEGATIVE,,,NEGATIE,
result_qual_source,NEGATIVE,,,NEGATIIVE,
result_qual_source,NEGATIVE,,,NEGATIOVE,
result_qual_source,NEGATIVE,,,NEGATIV,
result_qual_source,NEGATIVE,,,NEGATIVA,
result_qual_source,NEGATIVE,,,NEGATIVBE,
result_qual_source,NEGATIVE,,,NEGATIVEA,
result_qual_source,NEGATIVE,,,NEGATIVEEVEKID,
result_qual_source,NEGATIVE,,,NEGATIVENP,
result_qual_source,NEGATIVE,,,NEGATIVEU,
result_qual_source,NEGATIVE,,,NEGATIVEV,
result_qual_source,NEGATIVE,,,NEGATIVEW,
result_qual_source,NEGATIVE,,,NEGATIVEYES,
result_qual_source,NEGATIVE,,,NEGATIVEs,
result_qual_source,NEGATIVE,,,NEGATIVEyes,
result_qual_source,NEGATIVE,,,NEGATIVIVE,
result_qual_source,NEGATIVE,,,NEGATIVR,
result_qual_source,NEGATIVE,,,NEGATIVRE,
result_qual_source,NEGATIVE,,,NEGATIVVE,
result_qual_source,NEGATIVE,,,NEGATIVW,
result_qual_source,NEGATIVE,,,NEGATIVe,
result_qual_source,NEGATIVE,,,NEGATOVE,
result_qual_source,NEGATIVE,,,NEGATRIVE,
result_qual_source,NEGATIVE,,,NEGATTIVE,
result_qual_source,NEGATIVE,,,NEGATUIVE,
result_qual_source,NEGATIVE,,,NEGATUVE,
result_qual_source,NEGATIVE,,,NEGATVE,
result_qual_source,NEGATIVE,,,NEGATVIE,
result_qual_source,NEGATIVE,,,NEGATYIVE,
result_qual_source,NEGATIVE,,,NEGAVTIVE,
result_qual_source,NEGATIVE,,,NEGAtive,
result_qual_source,NEGATIVE,,,NEGETIVE,
result_qual_source,NEGATIVE,,,NEGGATIVE,
result_qual_source,NEGATIVE,,,NEGHATIVE,
result_qual_source,NEGATIVE,,,NEGITIVE,
result_qual_source,NEGATIVE,,,NEGTAIVE,
result_qual_source,NEGATIVE,,,NEGTATIVE,
result_qual_source,NEGATIVE,,,NEGTIVE,
result_qual_source,NEGATIVE,,,NEGative,
result_qual_source,NEGATIVE,,,NEg,
result_qual_source,NEGATIVE,,,NEgative,
result_qual_source,NONREACTIVE,,,NONREACTIVE,
result_qual_source,NORMAL,,,NORMAL,
result_qual_source,NORMAL,,,NORMALM,
result_qual_source,NORMAL,,,NORMALN,
result_qual_source,NORMAL,,,NORMALNP,
result_qual_source,NORMAL,,,NORMALR,
result_qual_source,NORMAL,,,NORMALX,
result_qual_source,NORMAL,,,NORMALY,
result_qual_source,NEGATIVE,,,NeG,
result_qual_source,NEGATIVE,,,Neg,
result_qual_source,NEGATIVE,,,NegATIVE,
result_qual_source,NEGATIVE,,,NegTIVE,
result_qual_source,NEGATIVE,,,NegTive,
result_qual_source,NEGATIVE,,,Negaative,
result_qual_source,NEGATIVE,,,Negaattive,
result_qual_source,NEGATIVE,,,Negaitive,
result_qual_source,NEGATIVE,,,Negaitve,
result_qual_source,NEGATIVE,,,Negaitvfe,
result_qual_source,NEGATIVE,,,Negaitvi,
result_qual_source,NEGATIVE,,,Negaqtive,
result_qual_source,NEGATIVE,,,Negartive,
result_qual_source,NEGATIVE,,,Negat,
result_qual_source,NEGATIVE,,,Negataive,
result_qual_source,NEGATIVE,,,Negatative,
result_qual_source,NEGATIVE,,,Negatiave,
result_qual_source,NEGATIVE,,,Negatibe,
result_qual_source,NEGATIVE,,,Negatie,
result_qual_source,NEGATIVE,,,Negatiev,
result_qual_source,NEGATIVE,,,Negatiive,
result_qual_source,NEGATIVE,,,Negatine,
result_qual_source,NEGATIVE,,,Negatiove,
result_qual_source,NEGATIVE,,,Negatitve,
result_qual_source,NEGATIVE,,,Negativ,
result_qual_source,NEGATIVE,,,Negativa,
result_qual_source,NEGATIVE,,,Negativae,
result_qual_source,NEGATIVE,,,Negativbe,
result_qual_source,NEGATIVE,,,Negative,
result_qual_source,NEGATIVE,,,NegativeYes,
result_qual_source,NEGATIVE,,,Negatived,
result_qual_source,NEGATIVE,,,Negativee,
result_qual_source,NEGATIVE,,,Negativef,
result_qual_source,NEGATIVE,,,Negativeq,
result_qual_source,NEGATIVE,,,Negativer,
result_qual_source,NEGATIVE,,,Negativev,
result_qual_source,NEGATIVE,,,Negativge,
result_qual_source,NEGATIVE,,,Negativie,
result_qual_source,NEGATIVE,,,Negativo,
result_qual_source,NEGATIVE,,,Negativr,
result_qual_source,NEGATIVE,,,Negativve,
result_qual_source,NEGATIVE,,,Negativw,
result_qual_source,NEGATIVE,,,Negativwe,
result_qual_source,NEGATIVE,,,Negativyese,
result_qual_source,NEGATIVE,,,Negatjive,
result_qual_source,NEGATIVE,,,Negatoive,
result_qual_source,NEGATIVE,,,Negatove,
result_qual_source,NEGATIVE,,,Negatrive,
result_qual_source,NEGATIVE,,,Negattive,
result_qual_source,NEGATIVE,,,Negatuive,
result_qual_source,NEGATIVE,,,Negatuve,
result_qual_source,NEGATIVE,,,Negatve,
result_qual_source,NEGATIVE,,,Negatvie,
result_qual_source,NEGATIVE,,,Negatyive,
result_qual_source,NEGATIVE,,,Negavite,
result_qual_source,NEGATIVE,,,Negavtive,
result_qual_source,NEGATIVE,,,Negbative,
result_qual_source,NEGATIVE,,,Negeative,
result_qual_source,NEGATIVE,,,Negetive,
result_qual_source,NEGATIVE,,,Neggative,
result_qual_source,NEGATIVE,,,Neghative,
result_qual_source,NEGATIVE,,,Negiatve,
result_qual_source,NEGATIVE,,,Negitave,
result_qual_source,NEGATIVE,,,Negitive,
result_qual_source,NEGATIVE,,,Negqative,
result_qual_source,NEGATIVE,,,Negtaive,
result_qual_source,NEGATIVE,,,Negtative,
result_qual_source,NEGATIVE,,,Negtiave,
result_qual_source,NEGATIVE,,,Negtive,
result_qual_source,NONREACTIVE,,,Nonreactive,
result_qual_source,NONREACTIVE,,,Noreactive,
result_qual_source,NORMAL,,,Normal,
result_qual_source,POSITIVE,,,POS,
result_qual_source,POSITIVE,,,POSATIVE,
result_qual_source,POSITIVE,,,POSDITIVE,
result_qual_source,POSITIVE,,,POSIATIVE,
result_qual_source,POSITIVE,,,POSIITIVE,
result_qual_source,POSITIVE,,,POSIITVE,
result_qual_source,POSITIVE,,,POSITIBVE,
result_qual_source,POSITIVE,,,POSITIE,
result_qual_source,POSITIVE,,,POSITITVE,
result_qual_source,POSITIVE,,,POSITIV,
result_qual_source,POSITIVE,,,POSITIVEQ,
result_qual_source,POSITIVE,,,POSITIVEt,
result_qual_source,POSITIVE,,,POSITIVIE,
result_qual_source,POSITIVE,,,POSITIVe,
result_qual_source,POSITIVE,,,POSITVE,
result_qual_source,POSITIVE,,,POSITVIE,
result_qual_source,POSITIVE,,,POSIVITIVE,
result_qual_source,POSITIVE,,,POSTIIVE,
result_qual_source,POSITIVE,,,POSTITIVE,
result_qual_source,POSITIVE,,,POSTITVE,
result_qual_source,POSITIVE,,,POSTIVE,
result_qual_source,POSITIVE,,,POSTIVIE,
result_qual_source,POSITIVE,,,POSitive,
result_qual_source,POSITIVE,,,POsitive,
result_qual_source,POSITIVE,,,Posative,
result_qual_source,POSITIVE,,,Posetive,
result_qual_source,POSITIVE,,,Posiitive,
result_qual_source,POSITIVE,,,Posiitve,
result_qual_source,POSITIVE,,,Posiotive,
result_qual_source,POSITIVE,,,Positibe,
result_qual_source,POSITIVE,,,Positicve,
result_qual_source,POSITIVE,,,Positie,
result_qual_source,POSITIVE,,,Positieve,
result_qual_source,POSITIVE,,,Positiive,
result_qual_source,POSITIVE,,,Posititve,
result_qual_source,POSITIVE,,,Positiv,
result_qual_source,POSITIVE,,,Positive,
result_qual_source,POSITIVE,,,Positivie,
result_qual_source,POSITIVE,,,Positivo,
result_qual_source,POSITIVE,,,Positivr,
result_qual_source,POSITIVE,,,Positivwe,
result_qual_source,POSITIVE,,,Positve,
result_qual_source,POSITIVE,,,Positvie,
result_qual_source,POSITIVE,,,Posotive,
result_qual_source,POSITIVE,,,Posotve,
result_qual_source,POSITIVE,,,Possative,
result_qual_source,POSITIVE,,,Possitive,
result_qual_source,POSITIVE,,,Postiive,
result_qual_source,POSITIVE,,,Postitive,
result_qual_source,POSITIVE,,,Postitve,
result_qual_source,POSITIVE,,,Postive,
result_qual_source,POSITIVE,,,Postivie,
result_qual_source,POSITIVE,,,Postivive,
result_qual_source,REACTIVE,,,REACTIVE,
result_qual_source,REACTIVE,,,Reactive,
result_qual_source,SUSPECTED,,,Suspect,
result_qual_source,UN,,,UNKNOWN,
result_qual_source,UNDETECTABLE,,,Undetected,
result_qual_source,UN,,,Unknown,
result_qual_source,ABNORMAL,,,abnormal,
result_qual_source,NEGATIVE,,,bnegative,
result_qual_source,UN,,,cunknown,
result_qual_source,EQUIVOCAL,,,equivocal,
result_qual_source,INDETERMINATE,Indeterminate,,indeterminate,
result_qual_source,NEGATIVE,,,inegative,
result_qual_source,INVALID,,,invalid,
result_qual_source,LOW,,,llow,
result_qual_source,LOW,,,low,
result_qual_source,NEGATIVE,,,nEG,
result_qual_source,NEGATIVE,,,nEGATIVE,
result_qual_source,NEGATIVE,,,nEg,
result_qual_source,NEGATIVE,,,neG,
result_qual_source,NEGATIVE,,,negATIVE,
result_qual_source,NEGATIVE,,,negTIVE,
result_qual_source,NEGATIVE,,,negaTIVE,
result_qual_source,NEGATIVE,,,negaative,
result_qual_source,NEGATIVE,,,negactive,
result_qual_source,NEGATIVE,,,negaetive,
result_qual_source,NEGATIVE,,,negagtive,
result_qual_source,NEGATIVE,,,negaitive,
result_qual_source,NEGATIVE,,,negaitve,
result_qual_source,NEGATIVE,,,negaitvie,
result_qual_source,NEGATIVE,,,negaqtive,
result_qual_source,NEGATIVE,,,negartive,
result_qual_source,NEGATIVE,,,negartve,
result_qual_source,NEGATIVE,,,negartvie,
result_qual_source,NEGATIVE,,,negat,
result_qual_source,NEGATIVE,,,negataive,
result_qual_source,NEGATIVE,,,negatative,
result_qual_source,NEGATIVE,,,negate,
result_qual_source,NEGATIVE,,,negateve,
result_qual_source,NEGATIVE,,,negatiave,
result_qual_source,NEGATIVE,,,negatibe,
result_qual_source,NEGATIVE,,,negatibve,
result_qual_source,NEGATIVE,,,negatie,
result_qual_source,NEGATIVE,,,negatiev,
result_qual_source,NEGATIVE,,,negatieve,
result_qual_source,NEGATIVE,,,negatigve,
result_qual_source,NEGATIVE,,,negatiive,
result_qual_source,NEGATIVE,,,negatine,
result_qual_source,NEGATIVE,,,negatioce,
result_qual_source,NEGATIVE,,,negatiove,
result_qual_source,NEGATIVE,,,negatitive,
result_qual_source,NEGATIVE,,,negatitve,
result_qual_source,NEGATIVE,,,negativ,
result_qual_source,NEGATIVE,,,negativE,
result_qual_source,NEGATIVE,,,negativa,
result_qual_source,NEGATIVE,,,negativae,
result_qual_source,NEGATIVE,,,negativbe,
result_qual_source,NEGATIVE,,,negativde,
result_qual_source,NEGATIVE,,,negatived,
result_qual_source,NEGATIVE,,,negativee,
result_qual_source,NEGATIVE,,,negativen,
result_qual_source,NEGATIVE,,,negativeq,
result_qual_source,NEGATIVE,,,negativer,
result_qual_source,NEGATIVE,,,negatives,
result_qual_source,NEGATIVE,,,negativet,
result_qual_source,NEGATIVE,,,negativew,
result_qual_source,NEGATIVE,,,negativey,
result_qual_source,NEGATIVE,,,negativeyes,
result_qual_source,NEGATIVE,,,negativge,
result_qual_source,NEGATIVE,,,negativie,
result_qual_source,NEGATIVE,,,negativity,
result_qual_source,NEGATIVE,,,negativne,
result_qual_source,NEGATIVE,,,negativo,
result_qual_source,NEGATIVE,,,negativok,
result_qual_source,NEGATIVE,,,negativoke,
result_qual_source,NEGATIVE,,,negativq,
result_qual_source,NEGATIVE,,,negativr,
result_qual_source,NEGATIVE,,,negativre,
result_qual_source,NEGATIVE,,,negativse,
result_qual_source,NEGATIVE,,,negativte,
result_qual_source,NEGATIVE,,,negativve,
result_qual_source,NEGATIVE,,,negativw,
result_qual_source,NEGATIVE,,,negativwe,
result_qual_source,NEGATIVE,,,negatove,
result_qual_source,NEGATIVE,,,negatqive,
result_qual_source,NEGATIVE,,,negatrive,
result_qual_source,NEGATIVE,,,negatrvie,
result_qual_source,NEGATIVE,,,negattive,
result_qual_source,NEGATIVE,,,negattve,
result_qual_source,NEGATIVE,,,negatuive,
result_qual_source,NEGATIVE,,,negatuve,
result_qual_source,NEGATIVE,,,negatve,
result_qual_source,NEGATIVE,,,negatvie,
result_qual_source,NEGATIVE,,,negatvive,
result_qual_source,NEGATIVE,,,negatyive,
result_qual_source,NEGATIVE,,,negavtive,
result_qual_source,NEGATIVE,,,negeative,
result_qual_source,NEGATIVE,,,negetaive,
result_qual_source,NEGATIVE,,,negetive,
result_qual_source,NEGATIVE,,,negfative,
result_qual_source,NEGATIVE,,,neggative,
result_qual_source,NEGATIVE,,,neghative,
result_qual_source,NEGATIVE,,,negiatve,
result_qual_source,NEGATIVE,,,negitave,
result_qual_source,NEGATIVE,,,negitive,
result_qual_source,NEGATIVE,,,negitve,
result_qual_source,NEGATIVE,,,negqtive,
result_qual_source,NEGATIVE,,,negtaive,
result_qual_source,NEGATIVE,,,negtative,
result_qual_source,NEGATIVE,,,negtiave,
result_qual_source,NEGATIVE,,,negtitve,
result_qual_source,NEGATIVE,,,negtive,
result_qual_source,NEGATIVE,,,nnegative,
result_qual_source,NONREACTIVE,,,nonreactive,
result_qual_source,NORMAL,,,normal,
result_qual_source,NONREACTIVE,,,nreactive,
result_qual_source,POSITIVE,,,pOSITIVE,
result_qual_source,POSITIVE,,,posative,
result_qual_source,POSITIVE,,,posetive,
result_qual_source,POSITIVE,,,posibive,
result_qual_source,POSITIVE,,,posiitive,
result_qual_source,POSITIVE,,,posiitve,
result_qual_source,POSITIVE,,,posiotive,
result_qual_source,POSITIVE,,,positibe,
result_qual_source,POSITIVE,,,positibve,
result_qual_source,POSITIVE,,,positieve,
result_qual_source,POSITIVE,,,positifve,
result_qual_source,POSITIVE,,,positiive,
result_qual_source,POSITIVE,,,positione,
result_qual_source,POSITIVE,,,posititve,
result_qual_source,POSITIVE,,,positiva,
result_qual_source,POSITIVE,,,positived,
result_qual_source,POSITIVE,,,positiveq,
result_qual_source,POSITIVE,,,positiveyes,
result_qual_source,POSITIVE,,,positivge,
result_qual_source,POSITIVE,,,positivie,
result_qual_source,POSITIVE,,,positrive,
result_qual_source,POSITIVE,,,posittive,
result_qual_source,POSITIVE,,,posituive,
result_qual_source,POSITIVE,,,posituve,
result_qual_source,POSITIVE,,,positve,
result_qual_source,POSITIVE,,,positvie,
result_qual_source,POSITIVE,,,posityive,
result_qual_source,POSITIVE,,,posivite,
result_qual_source,POSITIVE,,,posivitve,
result_qual_source,POSITIVE,,,possative,
result_qual_source,POSITIVE,,,possible,
result_qual_source,POSITIVE,,,possitive,
result_qual_source,POSITIVE,,,possitve,
result_qual_source,POSITIVE,,,postiive,
result_qual_source,POSITIVE,,,postitiv,
result_qual_source,POSITIVE,,,postitive,
result_qual_source,POSITIVE,,,postitve,
result_qual_source,POSITIVE,,,postive,
result_qual_source,POSITIVE,,,postivie,
result_qual_source,POSITIVE,,,postivite,
result_qual_source,POSITIVE,,,postivive,
result_qual_source,POSITIVE,,,postivtive,
result_qual_source,POSITIVE,,,postivve,
result_qual_source,POSITIVE,,,posttive,
result_qual_source,REACTIVE,,,reactive,
result_qual_source,UN,,,unknown,
result_qual_source,UN,,,unknownl,
result_qual_source,LOW,,,low adequate,
result_qual_source,NORMAL,,,within normal rage,
result_qual_source,POSITIVE,,,pos-wk,
result_qual_source,LOW,,,lowrec,
result_qual_source,NORMAL,,,Few   Normal cutaneous flora,
result_qual_source,POSITIVE,,,growth of: anaerobic gram positive cocci,
result_qual_source,NORMAL,,,mixed normal bowel flora present.,
result_qual_source,NORMAL,,,resembles normal bowel flora,
result_qual_source,NEGATIVE,,,**result negative no alterations with clinical relevance detected,
result_qual_source,NEGATIVE,,,\neg,
result_qual_source,POSITIVE,,,weak positive,
result_qual_source,NORMAL,,,normal skin/ bowel flora,
result_qual_source,POSITIVE,,,weak pos,
result_qual_source,NEGATIVE,,,neg\,
result_qual_source,NEGATIVE,,,no growth,
result_qual_source,POSITIVE,,,weak positive   ,
result_qual_source,NORMAL,,,organisms consistent with normal bowel flora isolated,
result_qual_source,LOW,,,low q,
result_qual_source,NEGATIVE,,,no growth after 5 days ,
result_qual_source,NEGATIVE,,,negativew,
result_qual_source,NORMAL,,,normal skin/bowel flora present.,
result_qual_source,NEGATIVE,,,No growth 5 days,
result_qual_source,LOW,,,low frequency antibody,
result_qual_source,NEGATIVE,,,no growth in 7 days,
result_qual_source,NEGATIVE,,,no growth in 7 days.,
result_qual_source,NORMAL,,,normal skin and bowel flora present.,
result_qual_source,UN,,,Unknown,
result_qual_source,NEGATIVE,,,no growth ,
result_qual_source,NORMAL,,,normal bowel / skin flora,
result_qual_source,POSITIVE,,,growth of: gram positive rodsgrowth of: candida glabrata,
result_qual_source,NORMAL,,,[escherichia coli] consistent with normal bowel floraescherichia coli,
result_qual_source,NEGATIVE,,,no growth after 7 days of incubation.,
result_qual_source,POSITIVE,,,weakly pos,
result_qual_source,NORMAL,,,normal bowel flora,
result_qual_source,NEGATIVE,,,no growth after 4 days of incubation.,
result_qual_source,NEGATIVE,,,no growth to date,
result_qual_source,NORMAL,,,normal bowel flora/ normal skin flora,
result_qual_source,NORMAL,,,resembles normal skin flora and normal bowel flora.,
result_qual_source,POSITIVE,,,growth of: beaded gram positive rodsgrowth of: beaded gram positive rods,
result_qual_source,NORMAL,,,enrichment broth only grew: normal skin flora,
result_qual_source,LOW,,,lowa dequate,
result_qual_source,NEGATIVE,,,no growth after 10 days,
result_qual_source,NORMAL,,,normal skin flora/bowel flora present.,
result_qual_source,NEGATIVE,,,no growth 2 days,
result_qual_source,UN,,,cunknown,
result_qual_source,NEGATIVE,,,no growth after incubation.,
result_qual_source,NEGATIVE,,,no growth (<100 c/ml),
result_qual_source,NEGATIVE,,,no growth at 5 days,
result_qual_source,NEGATIVE,,,no growth in 36 - 48 hours.no salmonella or shigella recovered.,
result_qual_source,LOW,,,low mormal,
result_qual_source,NEGATIVE,,,no growth after 2 days ,
result_qual_source,LOW,,,low norm,
result_qual_source,NORMAL,,,mixed anaerobes consistent with normal respiratory flora.,
result_qual_source,NORMAL,,,within normal limits,
result_qual_source,POSITIVE,,,weakly positive,
result_qual_source,POSITIVE,,,growth of: gram positive cocci,
result_qual_source,NORMAL,,,normal bowel flora present.,
result_qual_source,LOW,,,appears low adequate,
result_qual_source,NORMAL,,,mixed organisms consistant with normal skin flora,
result_qual_source,NORMAL,,,mixed organisms resembling normal bowel flora,
result_qual_source,NORMAL,,,normal bowel/skin flora present,
result_qual_source,NEGATIVE,,,no growth.,
result_qual_source,POSITIVE,,,growth of: gram positive coccigrowth of: enterococcus species,
result_qual_source,DETECTED,,,[*rsv antigen detected by eia*] culture report to follow.,
